id,year,month,geoid,cii.indoor.demand,cii.indoor.total_use,cii.total_use,indoor.demand,outdoor.demand
3050,2017,7,60375714005,450036.75,450036.75,450036.75,1.5001225e+06,1.7141109e+06
3051,2017,7,60375715031,944788.5,944788.5,944788.5,3.149295e+06,1.4110684e+06
3052,2017,7,60375715042,555707.1,555707.1,555707.1,1.8523571e+06,224507.55
3053,2017,7,60375719003,626217.9,626217.9,626217.9,2.0873929e+06,49511.17
3054,2017,8,60375550011,467663.6,467663.6,467663.6,1.5588786e+06,3.3497095e+06
3055,2017,8,60375550012,273278.72,273278.72,273278.72,910929.1,821553.8
3056,2017,8,60375550013,485448.2,485448.2,485448.2,1.6181606e+06,1.5865822e+06
3057,2017,8,60375550014,959361.94,959361.94,959361.94,3.197873e+06,2.2950855e+06
3058,2017,8,60375550021,542746.3,542746.3,542746.3,1.8091545e+06,1.8854699e+06
3059,2017,8,60375550022,919051.2,919051.2,919051.2,3.063504e+06,3.3520325e+06
3060,2017,8,60375551021,1.5695571e+06,1.5695571e+06,1.5695571e+06,5.231857e+06,3.8669555e+06
3061,2017,8,60375551022,958623.4,958623.4,958623.4,3.1954112e+06,1.126636e+06
3062,2017,8,60375551031,1.0546266e+06,1.0546266e+06,1.0546266e+06,3.5154222e+06,2.8138798e+06
3063,2017,8,60375551032,866600.25,866600.25,866600.25,2.8886675e+06,2.6992805e+06
3064,2017,8,60375551041,1.02881206e+06,1.02881206e+06,1.02881206e+06,3.4293735e+06,2.9656468e+06
3065,2017,8,60375700011,506222.84,506222.84,506222.84,1.6874095e+06,3.655566e+06
3066,2017,8,60375700012,334855.6,334855.6,334855.6,1.1161852e+06,1.0097137e+06
3067,2017,8,60375700013,604127.3,604127.3,604127.3,2.0137578e+06,3.1661958e+06
3068,2017,8,60375700014,452881.97,452881.97,452881.97,1.5096065e+06,1.8498511e+06
3069,2017,8,60375700021,387889.5,387889.5,387889.5,1.292965e+06,1.9838085e+06
3070,2017,8,60375700022,306911.62,306911.62,306911.62,1.02303875e+06,1.2830488e+06
3071,2017,8,60375700023,453590.34,453590.34,453590.34,1.5119679e+06,2.190552e+06
3072,2017,8,60375700031,428186.53,428186.53,428186.53,1.4272885e+06,2.3508362e+06
3073,2017,8,60375700032,515247.56,515247.56,515247.56,1.7174919e+06,1.9071509e+06
3074,2017,8,60375700033,309679.03,309679.03,309679.03,1.0322634e+06,1.2242005e+06
3075,2017,8,60375700034,264153.12,264153.12,264153.12,880510.44,1.1390251e+06
3076,2017,8,60375700035,356976.2,356976.2,356976.2,1.1899206e+06,1.4417844e+06
3077,2017,8,60375707011,332760.47,332760.47,332760.47,1.1092016e+06,1.3418969e+06
3078,2017,8,60375707012,1.1354621e+06,1.1354621e+06,1.1354621e+06,3.784874e+06,2.3678715e+06
3079,2017,8,60375707013,278684.44,278684.44,278684.44,928948.1,1.1963248e+06
3080,2017,8,60375707014,333118.3,333118.3,333118.3,1.1103944e+06,1.4162318e+06
3081,2017,8,60375707015,853038.6,853038.6,853038.6,2.843462e+06,3.7639708e+06
3082,2017,8,60375707021,608824.8,608824.8,608824.8,2.0294161e+06,2.0449801e+06
3083,2017,8,60375707022,435088,435088,435088,1.4502932e+06,2.0047151e+06
3084,2017,8,60375708001,529589.4,529589.4,529589.4,1.7652979e+06,2.4089105e+06
3085,2017,8,60375708002,527581.25,527581.25,527581.25,1.7586041e+06,2.2292682e+06
3086,2017,8,60375708003,511550.3,511550.3,511550.3,1.7051678e+06,3.6958308e+06
3087,2017,8,60375708004,423305.84,423305.84,423305.84,1.4110195e+06,1.8227499e+06
3088,2017,8,60375708005,387187.88,387187.88,387187.88,1.2906262e+06,3.7631965e+06
3089,2017,8,60375709011,574410.7,574410.7,574410.7,1.9147024e+06,2.596296e+06
3090,2017,8,60375709012,543808.1,543808.1,543808.1,1.8126938e+06,2.7875532e+06
3091,2017,8,60375709013,536395.25,536395.25,536395.25,1.7879841e+06,2.5095722e+06
3092,2017,8,60375709014,298181.75,298181.75,298181.75,993939.1,1.2892432e+06
3093,2017,8,60375709015,453097.38,453097.38,453097.38,1.5103246e+06,2.347739e+06
3094,2017,8,60375709021,468444.22,468444.22,468444.22,1.5614808e+06,1.9636764e+06
3095,2017,8,60375709022,603102.25,603102.25,603102.25,2.0103408e+06,2.7527088e+06
3096,2017,8,60375709023,495882.16,495882.16,495882.16,1.6529405e+06,2.2153302e+06
3097,2017,8,60375710001,453377.12,453377.12,453377.12,1.5112571e+06,3.5316748e+06
3098,2017,8,60375710002,390193.28,390193.28,390193.28,1.3006442e+06,2.1944238e+06
3099,2017,8,60375710003,426432.34,426432.34,426432.34,1.4214411e+06,1.6601426e+06
3100,2017,8,60375710004,344107.94,344107.94,344107.94,1.1470265e+06,1.191679e+06
3101,2017,8,60375710005,315023.2,315023.2,315023.2,1.0500772e+06,1.3682239e+06
3102,2017,8,60375710006,557650.6,557650.6,557650.6,1.8588354e+06,1.7275085e+06
3103,2017,8,60375711011,311273.97,311273.97,311273.97,1.0375799e+06,1.0948889e+06
3104,2017,8,60375711012,352237.34,352237.34,352237.34,1.1741245e+06,1.303181e+06
3105,2017,8,60375711013,481158.3,481158.3,481158.3,1.603861e+06,1.8707578e+06
3106,2017,8,60375711014,518114.16,518114.16,518114.16,1.7270472e+06,1.7507381e+06
3107,2017,8,60375711015,307053.75,307053.75,307053.75,1.0235125e+06,2.386455e+06
3108,2017,8,60375711021,348836.28,348836.28,348836.28,1.1627876e+06,1.262142e+06
3109,2017,8,60375711022,386547.88,386547.88,386547.88,1.2884929e+06,1.4146831e+06
3110,2017,8,60375711023,358965.2,358965.2,358965.2,1.1965506e+06,2.1061512e+06
3111,2017,8,60375711024,264517.72,264517.72,264517.72,881725.75,2.0287191e+06
3112,2017,8,60375711025,314889.6,314889.6,314889.6,1.049632e+06,1.1173441e+06
3113,2017,8,60375713001,559949.8,559949.8,559949.8,1.8664994e+06,3.0717288e+06
3114,2017,8,60375713002,419342.7,419342.7,419342.7,1.397809e+06,7.600728e+06
3115,2017,8,60375713003,624700,624700,624700,2.0823332e+06,3.5053478e+06
3116,2017,8,60375713004,310564.22,310564.22,310564.22,1.03521406e+06,1.2079396e+06
3117,2017,8,60375714001,529215.1,529215.1,529215.1,1.7640504e+06,1.8405592e+06
3118,2017,8,60375714002,266978.88,266978.88,266978.88,889929.56,1.1676749e+06
3119,2017,8,60375714003,279789.94,279789.94,279789.94,932633.1,4.06673e+06
3120,2017,8,60375714004,562082.3,562082.3,562082.3,1.8736078e+06,2.0395595e+06
3121,2017,8,60375714005,450036.75,450036.75,450036.75,1.5001225e+06,1.5548351e+06
3122,2017,8,60375715031,944788.5,944788.5,944788.5,3.149295e+06,1.2799514e+06
3123,2017,8,60375715042,555707.1,555707.1,555707.1,1.8523571e+06,203646.23
3124,2017,8,60375719003,626217.9,626217.9,626217.9,2.0873929e+06,44910.574
3125,2017,9,60375550011,452577.7,452577.7,452577.7,1.5085922e+06,2.8219688e+06
3126,2017,9,60375550012,264463.28,264463.28,264463.28,881544.3,692119.44
3127,2017,9,60375550013,469788.56,469788.56,469788.56,1.5659619e+06,1.336619e+06
3128,2017,9,60375550014,928414.75,928414.75,928414.75,3.094716e+06,1.9334988e+06
3129,2017,9,60375550021,525238.4,525238.4,525238.4,1.7507946e+06,1.5884175e+06
3130,2017,9,60375550022,889404.4,889404.4,889404.4,2.9646812e+06,2.8239258e+06
3131,2017,9,60375551021,1.5189262e+06,1.5189262e+06,1.5189262e+06,5.0630875e+06,3.2577235e+06
3132,2017,9,60375551022,927700.06,927700.06,927700.06,3.0923335e+06,949136.5
3133,2017,9,60375551031,1.0206065e+06,1.0206065e+06,1.0206065e+06,3.4020215e+06,2.370558e+06
3134,2017,9,60375551032,838645.4,838645.4,838645.4,2.7954848e+06,2.2740138e+06
3135,2017,9,60375551041,995624.56,995624.56,995624.56,3.3187488e+06,2.4984145e+06
3136,2017,9,60375700011,489893.06,489893.06,489893.06,1.6329769e+06,3.0796382e+06
3137,2017,9,60375700012,324053.78,324053.78,324053.78,1.0801792e+06,850635.1
3138,2017,9,60375700013,584639.3,584639.3,584639.3,1.9487978e+06,2.6673672e+06
3139,2017,9,60375700014,438272.84,438272.84,438272.84,1.4609095e+06,1.5584104e+06
3140,2017,9,60375700021,375376.94,375376.94,375376.94,1.2512565e+06,1.671263e+06
3141,2017,9,60375700022,297011.25,297011.25,297011.25,990037.5,1.0809068e+06
3142,2017,9,60375700023,438958.4,438958.4,438958.4,1.4631948e+06,1.8454344e+06
3143,2017,9,60375700031,414374.06,414374.06,414374.06,1.3812469e+06,1.9804661e+06
3144,2017,9,60375700032,498626.66,498626.66,498626.66,1.6620889e+06,1.6066826e+06
3145,2017,9,60375700033,299689.38,299689.38,299689.38,998964.56,1.0313299e+06
3146,2017,9,60375700034,255632.06,255632.06,255632.06,852106.9,959573.75
3147,2017,9,60375700035,345460.8,345460.8,345460.8,1.1515361e+06,1.2146339e+06
3148,2017,9,60375707011,322026.25,322026.25,322026.25,1.0734209e+06,1.1304835e+06
3149,2017,9,60375707012,1.0988344e+06,1.0988344e+06,1.0988344e+06,3.6627812e+06,1.9948175e+06
3150,2017,9,60375707013,269694.62,269694.62,269694.62,898982.06,1.00784594e+06
3151,2017,9,60375707014,322372.56,322372.56,322372.56,1.0745752e+06,1.193107e+06
3152,2017,9,60375707015,825521.25,825521.25,825521.25,2.7517375e+06,3.170964e+06
3153,2017,9,60375707021,589185.3,589185.3,589185.3,1.9639511e+06,1.7227971e+06
3154,2017,9,60375707022,421052.9,421052.9,421052.9,1.4035096e+06,1.6888759e+06
3155,2017,9,60375708001,512505.8,512505.8,512505.8,1.7083528e+06,2.0293909e+06
3156,2017,9,60375708002,510562.5,510562.5,510562.5,1.701875e+06,1.8780509e+06
3157,2017,9,60375708003,495048.7,495048.7,495048.7,1.6501622e+06,3.113559e+06
3158,2017,9,60375708004,409650.8,409650.8,409650.8,1.3655028e+06,1.5355789e+06
3159,2017,9,60375708005,374697.94,374697.94,374697.94,1.2489931e+06,3.1703115e+06
3160,2017,9,60375709011,555881.3,555881.3,555881.3,1.8529378e+06,2.187254e+06
3161,2017,9,60375709012,526265.94,526265.94,526265.94,1.7542198e+06,2.3483792e+06
3162,2017,9,60375709013,519092.16,519092.16,519092.16,1.7303071e+06,2.1141935e+06
3163,2017,9,60375709014,288562.97,288562.97,288562.97,961876.6,1.0861252e+06
3164,2017,9,60375709015,438481.3,438481.3,438481.3,1.4616044e+06,1.9778569e+06
3165,2017,9,60375709021,453333.1,453333.1,453333.1,1.5111104e+06,1.6543026e+06
3166,2017,9,60375709022,583647.3,583647.3,583647.3,1.9454911e+06,2.3190242e+06
3167,2017,9,60375709023,479885.97,479885.97,479885.97,1.5996199e+06,1.8663089e+06
3168,2017,9,60375710001,438752.06,438752.06,438752.06,1.4625069e+06,2.9752658e+06
3169,2017,9,60375710002,377606.4,377606.4,377606.4,1.258688e+06,1.8486961e+06
3170,2017,9,60375710003,412676.47,412676.47,412676.47,1.3755881e+06,1.3985901e+06
3171,2017,9,60375710004,333007.7,333007.7,333007.7,1.1100256e+06,1.00393206e+06
3172,2017,9,60375710005,304861.16,304861.16,304861.16,1.0162038e+06,1.1526626e+06
3173,2017,9,60375710006,539661.9,539661.9,539661.9,1.798873e+06,1.4553426e+06
3174,2017,9,60375711011,301232.84,301232.84,301232.84,1.0041095e+06,922391.1
3175,2017,9,60375711012,340874.84,340874.84,340874.84,1.1362495e+06,1.0978671e+06
3176,2017,9,60375711013,465637.1,465637.1,465637.1,1.5521236e+06,1.5760232e+06
3177,2017,9,60375711014,501400.8,501400.8,501400.8,1.671336e+06,1.4749124e+06
3178,2017,9,60375711015,297148.78,297148.78,297148.78,990495.94,2.0104732e+06
3179,2017,9,60375711021,337583.5,337583.5,337583.5,1.1252782e+06,1.0632938e+06
3180,2017,9,60375711022,374078.6,374078.6,374078.6,1.2469286e+06,1.1918022e+06
3181,2017,9,60375711023,347385.66,347385.66,347385.66,1.1579522e+06,1.7743309e+06
3182,2017,9,60375711024,255984.89,255984.89,255984.89,853282.94,1.709098e+06
3183,2017,9,60375711025,304731.88,304731.88,304731.88,1.01577294e+06,941308.5
3184,2017,9,60375713001,541886.94,541886.94,541886.94,1.8062898e+06,2.5877832e+06
3185,2017,9,60375713002,405815.5,405815.5,405815.5,1.3527184e+06,6.4032465e+06
3186,2017,9,60375713003,604548.4,604548.4,604548.4,2.0151612e+06,2.9530865e+06
3187,2017,9,60375713004,300546.03,300546.03,300546.03,1.00182006e+06,1.01763094e+06
3188,2017,9,60375714001,512143.66,512143.66,512143.66,1.7071455e+06,1.5505824e+06
3189,2017,9,60375714002,258366.66,258366.66,258366.66,861222.2,983709.8
3190,2017,9,60375714003,270764.44,270764.44,270764.44,902548.2,3.426024e+06
3191,2017,9,60375714004,543950.6,543950.6,543950.6,1.8131688e+06,1.7182305e+06
3192,2017,9,60375714005,435519.44,435519.44,435519.44,1.4517315e+06,1.3098736e+06
3193,2017,9,60375715031,914311.5,914311.5,914311.5,3.047705e+06,1.0782974e+06
3194,2017,9,60375715042,537781.1,537781.1,537781.1,1.7926038e+06,171562.12
3195,2017,9,60375719003,606017.3,606017.3,606017.3,2.0200576e+06,37834.996
3196,2017,10,60375550011,467663.6,467663.6,467663.6,1.5588786e+06,2.6030062e+06
3197,2017,10,60375550012,273278.72,273278.72,273278.72,910929.1,638416.44
3198,2017,10,60375550013,485448.2,485448.2,485448.2,1.6181606e+06,1.232908e+06
3199,2017,10,60375550014,959361.94,959361.94,959361.94,3.197873e+06,1.7834746e+06
3200,2017,10,60375550021,542746.3,542746.3,542746.3,1.8091545e+06,1.4651689e+06
3201,2017,10,60375550022,919051.2,919051.2,919051.2,3.063504e+06,2.6048115e+06
3202,2017,10,60375551021,1.5695571e+06,1.5695571e+06,1.5695571e+06,5.231857e+06,3.00495e+06
3203,2017,10,60375551022,958623.4,958623.4,958623.4,3.1954112e+06,875491.06
3204,2017,10,60375551031,1.0546266e+06,1.0546266e+06,1.0546266e+06,3.5154222e+06,2.1866215e+06
3205,2017,10,60375551032,866600.25,866600.25,866600.25,2.8886675e+06,2.0975682e+06
3206,2017,10,60375551041,1.02881206e+06,1.02881206e+06,1.02881206e+06,3.4293735e+06,2.3045572e+06
3207,2017,10,60375700011,506222.84,506222.84,506222.84,1.6874095e+06,2.8406828e+06
3208,2017,10,60375700012,334855.6,334855.6,334855.6,1.1161852e+06,784632.56
3209,2017,10,60375700013,604127.3,604127.3,604127.3,2.0137578e+06,2.4604008e+06
3210,2017,10,60375700014,452881.97,452881.97,452881.97,1.5096065e+06,1.4374901e+06
3211,2017,10,60375700021,387889.5,387889.5,387889.5,1.292965e+06,1.5415862e+06
3212,2017,10,60375700022,306911.62,306911.62,306911.62,1.02303875e+06,997036.94
3213,2017,10,60375700023,453590.34,453590.34,453590.34,1.5119679e+06,1.7022434e+06
3214,2017,10,60375700031,428186.53,428186.53,428186.53,1.4272885e+06,1.8267976e+06
3215,2017,10,60375700032,515247.56,515247.56,515247.56,1.7174919e+06,1.4820168e+06
3216,2017,10,60375700033,309679.03,309679.03,309679.03,1.0322634e+06,951306.9
3217,2017,10,60375700034,264153.12,264153.12,264153.12,880510.44,885118.44
3218,2017,10,60375700035,356976.2,356976.2,356976.2,1.1899206e+06,1.1203879e+06
3219,2017,10,60375707011,332760.47,332760.47,332760.47,1.1092016e+06,1.0427669e+06
3220,2017,10,60375707012,1.1354621e+06,1.1354621e+06,1.1354621e+06,3.784874e+06,1.8400354e+06
3221,2017,10,60375707013,278684.44,278684.44,278684.44,928948.1,929645.1
3222,2017,10,60375707014,333118.3,333118.3,333118.3,1.1103944e+06,1.1005314e+06
3223,2017,10,60375707015,853038.6,853038.6,853038.6,2.843462e+06,2.9249222e+06
3224,2017,10,60375707021,608824.8,608824.8,608824.8,2.0294161e+06,1.5891218e+06
3225,2017,10,60375707022,435088,435088,435088,1.4502932e+06,1.5578325e+06
3226,2017,10,60375708001,529589.4,529589.4,529589.4,1.7652979e+06,1.8719262e+06
3227,2017,10,60375708002,527581.25,527581.25,527581.25,1.7586041e+06,1.732329e+06
3228,2017,10,60375708003,511550.3,511550.3,511550.3,1.7051678e+06,2.8719715e+06
3229,2017,10,60375708004,423305.84,423305.84,423305.84,1.4110195e+06,1.4164301e+06
3230,2017,10,60375708005,387187.88,387187.88,387187.88,1.2906262e+06,2.9243205e+06
3231,2017,10,60375709011,574410.7,574410.7,574410.7,1.9147024e+06,2.0175405e+06
3232,2017,10,60375709012,543808.1,543808.1,543808.1,1.8126938e+06,2.1661635e+06
3233,2017,10,60375709013,536395.25,536395.25,536395.25,1.7879841e+06,1.9501489e+06
3234,2017,10,60375709014,298181.75,298181.75,298181.75,993939.1,1.00185056e+06
3235,2017,10,60375709015,453097.38,453097.38,453097.38,1.5103246e+06,1.8243909e+06
3236,2017,10,60375709021,468444.22,468444.22,468444.22,1.5614808e+06,1.5259419e+06
3237,2017,10,60375709022,603102.25,603102.25,603102.25,2.0103408e+06,2.1390865e+06
3238,2017,10,60375709023,495882.16,495882.16,495882.16,1.6529405e+06,1.7214981e+06
3239,2017,10,60375710001,453377.12,453377.12,453377.12,1.5112571e+06,2.7444088e+06
3240,2017,10,60375710002,390193.28,390193.28,390193.28,1.3006442e+06,1.705252e+06
3241,2017,10,60375710003,426432.34,426432.34,426432.34,1.4214411e+06,1.2900706e+06
3242,2017,10,60375710004,344107.94,344107.94,344107.94,1.1470265e+06,926034.9
3243,2017,10,60375710005,315023.2,315023.2,315023.2,1.0500772e+06,1.0632251e+06
3244,2017,10,60375710006,557650.6,557650.6,557650.6,1.8588354e+06,1.3424195e+06
3245,2017,10,60375711011,311273.97,311273.97,311273.97,1.0375799e+06,850820.9
3246,2017,10,60375711012,352237.34,352237.34,352237.34,1.1741245e+06,1.0126814e+06
3247,2017,10,60375711013,481158.3,481158.3,481158.3,1.603861e+06,1.4537364e+06
3248,2017,10,60375711014,518114.16,518114.16,518114.16,1.7270472e+06,1.3604709e+06
3249,2017,10,60375711015,307053.75,307053.75,307053.75,1.0235125e+06,1.8544765e+06
3250,2017,10,60375711021,348836.28,348836.28,348836.28,1.1627876e+06,980790.6
3251,2017,10,60375711022,386547.88,386547.88,386547.88,1.2884929e+06,1.0993279e+06
3252,2017,10,60375711023,358965.2,358965.2,358965.2,1.1965506e+06,1.6366569e+06
3253,2017,10,60375711024,264517.72,264517.72,264517.72,881725.75,1.5764856e+06
3254,2017,10,60375711025,314889.6,314889.6,314889.6,1.049632e+06,868270.44
3255,2017,10,60375713001,559949.8,559949.8,559949.8,1.8664994e+06,2.3869918e+06
3256,2017,10,60375713002,419342.7,419342.7,419342.7,1.397809e+06,5.9064055e+06
3257,2017,10,60375713003,624700,624700,624700,2.0823332e+06,2.7239505e+06
3258,2017,10,60375713004,310564.22,310564.22,310564.22,1.03521406e+06,938670.8
3259,2017,10,60375714001,529215.1,529215.1,529215.1,1.7640504e+06,1.4302695e+06
3260,2017,10,60375714002,266978.88,266978.88,266978.88,889929.56,907381.75
3261,2017,10,60375714003,279789.94,279789.94,279789.94,932633.1,3.1601918e+06
3262,2017,10,60375714004,562082.3,562082.3,562082.3,1.8736078e+06,1.5849095e+06
3263,2017,10,60375714005,450036.75,450036.75,450036.75,1.5001225e+06,1.2082378e+06
3264,2017,10,60375715031,944788.5,944788.5,944788.5,3.149295e+06,994630
3265,2017,10,60375715042,555707.1,555707.1,555707.1,1.8523571e+06,158250.27
3266,2017,10,60375719003,626217.9,626217.9,626217.9,2.0873929e+06,34899.297
3267,2017,11,60375550011,452577.7,452577.7,452577.7,1.5085922e+06,1.673509e+06
3268,2017,11,60375550012,264463.28,264463.28,264463.28,881544.3,410446.84
3269,2017,11,60375550013,469788.56,469788.56,469788.56,1.5659619e+06,792653.75
3270,2017,11,60375550014,928414.75,928414.75,928414.75,3.094716e+06,1.1466206e+06
3271,2017,11,60375550021,525238.4,525238.4,525238.4,1.7507946e+06,941977.44
3272,2017,11,60375550022,889404.4,889404.4,889404.4,2.9646812e+06,1.6746696e+06
3273,2017,11,60375551021,1.5189262e+06,1.5189262e+06,1.5189262e+06,5.0630875e+06,1.9319242e+06
3274,2017,11,60375551022,927700.06,927700.06,927700.06,3.0923335e+06,562865.4
3275,2017,11,60375551031,1.0206065e+06,1.0206065e+06,1.0206065e+06,3.4020215e+06,1.4058095e+06
3276,2017,11,60375551032,838645.4,838645.4,838645.4,2.7954848e+06,1.3485559e+06
3277,2017,11,60375551041,995624.56,995624.56,995624.56,3.3187488e+06,1.481632e+06
3278,2017,11,60375700011,489893.06,489893.06,489893.06,1.6329769e+06,1.8263145e+06
3279,2017,11,60375700012,324053.78,324053.78,324053.78,1.0801792e+06,504451.22
3280,2017,11,60375700013,584639.3,584639.3,584639.3,1.9487978e+06,1.5818259e+06
3281,2017,11,60375700014,438272.84,438272.84,438272.84,1.4609095e+06,924182.4
3282,2017,11,60375700021,375376.94,375376.94,375376.94,1.2512565e+06,991107.25
3283,2017,11,60375700022,297011.25,297011.25,297011.25,990037.5,641008.94
3284,2017,11,60375700023,438958.4,438958.4,438958.4,1.4631948e+06,1.094396e+06
3285,2017,11,60375700031,414374.06,414374.06,414374.06,1.3812469e+06,1.1744736e+06
3286,2017,11,60375700032,498626.66,498626.66,498626.66,1.6620889e+06,952809.25
3287,2017,11,60375700033,299689.38,299689.38,299689.38,998964.56,611608.44
3288,2017,11,60375700034,255632.06,255632.06,255632.06,852106.9,569054.94
3289,2017,11,60375700035,345460.8,345460.8,345460.8,1.1515361e+06,720313
3290,2017,11,60375707011,322026.25,322026.25,322026.25,1.0734209e+06,670409.4
3291,2017,11,60375707012,1.0988344e+06,1.0988344e+06,1.0988344e+06,3.6627812e+06,1.1829844e+06
3292,2017,11,60375707013,269694.62,269694.62,269694.62,898982.06,597681.75
3293,2017,11,60375707014,322372.56,322372.56,322372.56,1.0745752e+06,707546.94
3294,2017,11,60375707015,825521.25,825521.25,825521.25,2.7517375e+06,1.8804732e+06
3295,2017,11,60375707021,589185.3,589185.3,589185.3,1.9639511e+06,1.02166844e+06
3296,2017,11,60375707022,421052.9,421052.9,421052.9,1.4035096e+06,1.0015522e+06
3297,2017,11,60375708001,512505.8,512505.8,512505.8,1.7083528e+06,1.2034875e+06
3298,2017,11,60375708002,510562.5,510562.5,510562.5,1.701875e+06,1.1137385e+06
3299,2017,11,60375708003,495048.7,495048.7,495048.7,1.6501622e+06,1.8464305e+06
3300,2017,11,60375708004,409650.8,409650.8,409650.8,1.3655028e+06,910642.7
3301,2017,11,60375708005,374697.94,374697.94,374697.94,1.2489931e+06,1.8800864e+06
3302,2017,11,60375709011,555881.3,555881.3,555881.3,1.8529378e+06,1.2971049e+06
3303,2017,11,60375709012,526265.94,526265.94,526265.94,1.7542198e+06,1.3926568e+06
3304,2017,11,60375709013,519092.16,519092.16,519092.16,1.7303071e+06,1.2537779e+06
3305,2017,11,60375709014,288562.97,288562.97,288562.97,961876.6,644103.7
3306,2017,11,60375709015,438481.3,438481.3,438481.3,1.4616044e+06,1.1729262e+06
3307,2017,11,60375709021,453333.1,453333.1,453333.1,1.5111104e+06,981049.25
3308,2017,11,60375709022,583647.3,583647.3,583647.3,1.9454911e+06,1.3752485e+06
3309,2017,11,60375709023,479885.97,479885.97,479885.97,1.5996199e+06,1.1067751e+06
3310,2017,11,60375710001,438752.06,438752.06,438752.06,1.4625069e+06,1.7644185e+06
3311,2017,11,60375710002,377606.4,377606.4,377606.4,1.258688e+06,1.0963302e+06
3312,2017,11,60375710003,412676.47,412676.47,412676.47,1.3755881e+06,829404.4
3313,2017,11,60375710004,333007.7,333007.7,333007.7,1.1100256e+06,595360.75
3314,2017,11,60375710005,304861.16,304861.16,304861.16,1.0162038e+06,683562.25
3315,2017,11,60375710006,539661.9,539661.9,539661.9,1.798873e+06,863060.2
3316,2017,11,60375711011,301232.84,301232.84,301232.84,1.0041095e+06,547004.6
3317,2017,11,60375711012,340874.84,340874.84,340874.84,1.1362495e+06,651066.94
3318,2017,11,60375711013,465637.1,465637.1,465637.1,1.5521236e+06,934627.3
3319,2017,11,60375711014,501400.8,501400.8,501400.8,1.671336e+06,874665.7
3320,2017,11,60375711015,297148.78,297148.78,297148.78,990495.94,1.1922688e+06
3321,2017,11,60375711021,337583.5,337583.5,337583.5,1.1252782e+06,630563.94
3322,2017,11,60375711022,374078.6,374078.6,374078.6,1.2469286e+06,706773.2
3323,2017,11,60375711023,347385.66,347385.66,347385.66,1.1579522e+06,1.0522295e+06
3324,2017,11,60375711024,255984.89,255984.89,255984.89,853282.94,1.0135445e+06
3325,2017,11,60375711025,304731.88,304731.88,304731.88,1.01577294e+06,558223.1
3326,2017,11,60375713001,541886.94,541886.94,541886.94,1.8062898e+06,1.5346302e+06
3327,2017,11,60375713002,405815.5,405815.5,405815.5,1.3527184e+06,3.7973102e+06
3328,2017,11,60375713003,604548.4,604548.4,604548.4,2.0151612e+06,1.7512656e+06
3329,2017,11,60375713004,300546.03,300546.03,300546.03,1.00182006e+06,603484.56
3330,2017,11,60375714001,512143.66,512143.66,512143.66,1.7071455e+06,919540.2
3331,2017,11,60375714002,258366.66,258366.66,258366.66,861222.2,583368.4
3332,2017,11,60375714003,270764.44,270764.44,270764.44,902548.2,2.0317312e+06
3333,2017,11,60375714004,543950.6,543950.6,543950.6,1.8131688e+06,1.0189604e+06
3334,2017,11,60375714005,435519.44,435519.44,435519.44,1.4517315e+06,776792.9
3335,2017,11,60375715031,914311.5,914311.5,914311.5,3.047705e+06,639461.5
3336,2017,11,60375715042,537781.1,537781.1,537781.1,1.7926038e+06,101741.305
3337,2017,11,60375719003,606017.3,606017.3,606017.3,2.0200576e+06,22437.244
3338,2017,12,60375550011,467663.6,467663.6,467663.6,1.5588786e+06,1.4524128e+06
3339,2017,12,60375550012,273278.72,273278.72,273278.72,910929.1,356220.5
3340,2017,12,60375550013,485448.2,485448.2,485448.2,1.6181606e+06,687932
3341,2017,12,60375550014,959361.94,959361.94,959361.94,3.197873e+06,995134.44
3342,2017,12,60375550021,542746.3,542746.3,542746.3,1.8091545e+06,817527.75
3343,2017,12,60375550022,919051.2,919051.2,919051.2,3.063504e+06,1.45342e+06
3344,2017,12,60375551021,1.5695571e+06,1.5695571e+06,1.5695571e+06,5.231857e+06,1.6766874e+06
3345,2017,12,60375551022,958623.4,958623.4,958623.4,3.1954112e+06,488502.22
3346,2017,12,60375551031,1.0546266e+06,1.0546266e+06,1.0546266e+06,3.5154222e+06,1.2200804e+06
3347,2017,12,60375551032,866600.25,866600.25,866600.25,2.8886675e+06,1.1703909e+06
3348,2017,12,60375551041,1.02881206e+06,1.02881206e+06,1.02881206e+06,3.4293735e+06,1.2858856e+06
3349,2017,12,60375700011,506222.84,506222.84,506222.84,1.6874095e+06,1.5850302e+06
3350,2017,12,60375700012,334855.6,334855.6,334855.6,1.1161852e+06,437805.47
3351,2017,12,60375700013,604127.3,604127.3,604127.3,2.0137578e+06,1.3728424e+06
3352,2017,12,60375700014,452881.97,452881.97,452881.97,1.5096065e+06,802083.7
3353,2017,12,60375700021,387889.5,387889.5,387889.5,1.292965e+06,860166.75
3354,2017,12,60375700022,306911.62,306911.62,306911.62,1.02303875e+06,556321.8
3355,2017,12,60375700023,453590.34,453590.34,453590.34,1.5119679e+06,949809.44
3356,2017,12,60375700031,428186.53,428186.53,428186.53,1.4272885e+06,1.0193076e+06
3357,2017,12,60375700032,515247.56,515247.56,515247.56,1.7174919e+06,826928.5
3358,2017,12,60375700033,309679.03,309679.03,309679.03,1.0322634e+06,530805.56
3359,2017,12,60375700034,264153.12,264153.12,264153.12,880510.44,493874.06
